Topic,Sentiment,TwitterID
"twitter","neutral","126877900610875393"
"twitter","neutral","126877869547855872"
"twitter","neutral","126877729856557056"
"twitter","neutral","126877629600108544"
"twitter","neutral","126877467507040257"
"twitter","neutral","126877186689998848"
"twitter","neutral","126877128204627970"
"twitter","neutral","126876905696796672"
"twitter","neutral","126876834548822017"
"twitter","neutral","126876823723315200"
"twitter","neutral","126876778806509568"
"twitter","neutral","126876760062181376"
"twitter","neutral","126876750788567040"
"twitter","neutral","126876736137871361"
"twitter","neutral","126876733877133312"
"twitter","neutral","126876682928926720"
"twitter","neutral","126876593531518976"
"twitter","neutral","126876559977095168"
"twitter","neutral","126876490364223488"
"twitter","neutral","126876394339831808"
"twitter","neutral","126876078592638976"
"twitter","neutral","126876004730933250"
"twitter","neutral","126875943284379649"
"twitter","neutral","126875893552525312"
"twitter","neutral","126875872165769216"
"twitter","neutral","126875761469689856"
"twitter","neutral","126875612341207040"
"twitter","neutral","126875562663874560"
"twitter","neutral","126875457265205248"
"twitter","neutral","126875280018112512"
"twitter","neutral","126875204772311040"
"twitter","neutral","126875183725297664"
"twitter","neutral","126874909933711361"
"twitter","neutral","126874886378496000"
"twitter","neutral","126874799099219969"
"twitter","neutral","126874467824697344"
"twitter","neutral","126874421829971968"
"twitter","neutral","126874374077816832"
"twitter","neutral","126874332176711681"
"twitter","neutral","126874244629016576"
"twitter","neutral","126874200253276160"
"twitter","neutral","126874138836074497"
"twitter","neutral","126874058062184448"
"twitter","neutral","126873977284079616"
"twitter","neutral","126873903552405504"
"twitter","neutral","126873883172274176"
"twitter","neutral","126873686987902976"
"twitter","neutral","126873665601146882"
"twitter","neutral","126873546017357825"
"twitter","neutral","126873484746952705"
"twitter","neutral","126873418846044160"
"twitter","neutral","126873366304010240"
"twitter","neutral","126873364173299712"
"twitter","neutral","126873153015263233"
"twitter","neutral","126873062439260160"
"twitter","neutral","126872890007236608"
"twitter","neutral","126872886748266496"
"twitter","neutral","126872773925679105"
"twitter","neutral","126872511492263937"
"twitter","neutral","126872465635938304"
"twitter","neutral","126872432517709825"
"twitter","neutral","126872371901640705"
"twitter","neutral","126872357099945984"
"twitter","neutral","126872290968338432"
"twitter","neutral","126872221292576768"
"twitter","neutral","126872143081390080"
"twitter","neutral","126872051242893312"
"twitter","neutral","126872004652580864"
"twitter","neutral","126871758757306368"
"twitter","neutral","126871663299137536"
"twitter","neutral","126871606952853504"
"twitter","neutral","126871562707144704"
"twitter","neutral","126871562098982912"
"twitter","neutral","126871520785072129"
"twitter","neutral","126871458998788096"
"twitter","neutral","126871437322629120"
"twitter","neutral","126871291998371840"
"twitter","neutral","126871201778905088"
"twitter","neutral","126871134439346177"
"twitter","neutral","126871041225134080"
"twitter","neutral","126871013937000450"
"twitter","neutral","126870941992091648"
"twitter","neutral","126870931040768000"
"twitter","neutral","126870883481567232"
"twitter","neutral","126870815877771264"
"twitter","neutral","126870788564467713"
"twitter","neutral","126870756926816256"
"twitter","neutral","126870669030998016"
"twitter","neutral","126870623086592000"
"twitter","neutral","126870255703306241"
"twitter","neutral","126870119363260416"
"twitter","neutral","126869939536674816"
"twitter","neutral","126869876588552192"
"twitter","neutral","126869765049434112"
"twitter","neutral","126869644534489088"
"twitter","neutral","126869604348862464"
"twitter","neutral","126869604214652929"
"twitter","neutral","126869488007262208"
"twitter","neutral","126869296994451457"
"twitter","neutral","126869175053467649"
"twitter","neutral","126868950637219840"
"twitter","neutral","126868868512743425"
"twitter","neutral","126868831493820416"
"twitter","neutral","126868828457144321"
"twitter","neutral","126868783431303168"
"twitter","neutral","126868754033426434"
"twitter","neutral","126868570226425856"
"twitter","neutral","126868429864046592"
"twitter","neutral","126868429796933632"
"twitter","neutral","126868397282689025"
"twitter","neutral","126868239203573760"
"twitter","neutral","126868017106780160"
"twitter","neutral","126868008902737920"
"twitter","neutral","126867948471189504"
"twitter","neutral","126867947418427393"
"twitter","neutral","126867879382614016"
"twitter","neutral","126867793089015808"
"twitter","neutral","126867786680111104"
"twitter","neutral","126867767914799104"
"twitter","neutral","126867760964841473"
"twitter","neutral","126867680966881280"
"twitter","neutral","126867577925406721"
"twitter","neutral","126867506127310848"
"twitter","neutral","126867487659786240"
"twitter","neutral","126867439177842688"
"twitter","neutral","126867304549072896"
"twitter","neutral","126867275113447424"
"twitter","neutral","126867260106227713"
"twitter","neutral","126867012336095232"
"twitter","neutral","126866968912478208"
"twitter","neutral","126866968753086464"
"twitter","neutral","126866575700664320"
"twitter","neutral","126866562111123456"
"twitter","neutral","126866520486846465"
"twitter","neutral","126866446323171328"
"twitter","neutral","126866438517567488"
"twitter","neutral","126866422012981248"
"twitter","neutral","126866376899035136"
"twitter","neutral","126866353561927680"
"twitter","neutral","126866303138013184"
"twitter","neutral","126866277213016064"
"twitter","neutral","126866034048241664"
"twitter","neutral","126865968021516288"
"twitter","neutral","126865954645884928"
"twitter","neutral","126865888724004864"
"twitter","neutral","126865802434580480"
"twitter","neutral","126865436590604288"
"twitter","neutral","126865247465254912"
"twitter","neutral","126865091026100224"
"twitter","neutral","126864979432456193"
"twitter","neutral","126864886402777088"
"twitter","neutral","126864870032408576"
"twitter","neutral","126864657817407490"
"twitter","neutral","126864610958647296"
"twitter","neutral","126864491890749440"
"twitter","neutral","126864404196241408"
"twitter","neutral","126864301293182977"
"twitter","neutral","126864271501041664"
"twitter","neutral","126864237200023553"
"twitter","neutral","126864167343894529"
"twitter","neutral","126864105347878912"
"twitter","neutral","126864096388849665"
"twitter","neutral","126864070249947136"
"twitter","neutral","126864043154751489"
"twitter","neutral","126863975223795712"
"twitter","neutral","126863972778508289"
"twitter","neutral","126863957767110656"
"twitter","neutral","126863918646820864"
"twitter","neutral","126863870689165312"
"twitter","neutral","126863525481156608"
"twitter","neutral","126863240041996289"
"twitter","neutral","126863212762247168"
"twitter","neutral","126862899804246016"
"twitter","neutral","126862892128677888"
"twitter","neutral","126862842052874240"
"twitter","neutral","126862767520096257"
"twitter","neutral","126862573697114112"
"twitter","neutral","126862494437351425"
"twitter","neutral","126862407309082625"
"twitter","neutral","126862391924375552"
"twitter","neutral","126862170502860800"
"twitter","neutral","126862130136879104"
"twitter","neutral","126862039225352192"
"twitter","neutral","126862000981671938"
"twitter","neutral","126861997127110657"
"twitter","neutral","126861952369700865"
"twitter","neutral","126861941372239872"
"twitter","neutral","126861916286103552"
"twitter","neutral","126861880194109440"
"twitter","neutral","126861734144245760"
"twitter","neutral","126861715752222720"
"twitter","neutral","126861701168631808"
"twitter","neutral","126861637931118592"
"twitter","neutral","126861630695940096"
"twitter","neutral","126861453209767936"
"twitter","neutral","126861421408567296"
"twitter","neutral","126861321995173890"
"twitter","neutral","126861195058757634"
"twitter","neutral","126861036803473408"
"twitter","neutral","126860964992794624"
"twitter","neutral","126860933988483073"
"twitter","neutral","126860835560755200"
"twitter","neutral","126860744913469440"
"twitter","neutral","126860700915208193"
"twitter","neutral","126860691255721984"
"twitter","neutral","126860563740495872"
"twitter","neutral","126860527497515008"
"twitter","neutral","126860373117775872"
"twitter","neutral","126860038525562880"
"twitter","neutral","126859833088552960"
"twitter","neutral","126859789883015168"
"twitter","neutral","126859745154957312"
"twitter","neutral","126859623671152640"
"twitter","neutral","126859604985511937"
"twitter","neutral","126859432511537152"
"twitter","neutral","126859340622725120"
"twitter","neutral","126859326294999041"
"twitter","neutral","126859246213136384"
"twitter","neutral","126859124016300032"
"twitter","neutral","126859115657043968"
"twitter","neutral","126859044756520960"
"twitter","neutral","126858999512580096"
"twitter","neutral","126858961159864320"
"twitter","neutral","126858953673027584"
"twitter","neutral","126858276339056640"
"twitter","neutral","126858194046816256"
"twitter","neutral","126857676134166528"
"twitter","neutral","126856873738633216"
"twitter","neutral","126856031367204865"
"twitter","neutral","126855191571070976"
"twitter","neutral","126853298996252674"
"twitter","positive","126883590041640960"
"twitter","positive","126883448173510656"
"twitter","positive","126883416280006656"
"twitter","positive","126881835463614464"
"twitter","positive","126881080178507776"
"twitter","positive","126880912754475008"
"twitter","positive","126880559162077184"
"twitter","positive","126880385605976064"
"twitter","positive","126877750131818497"
"twitter","positive","126877263311536128"
"twitter","positive","126877209813188608"
"twitter","positive","126877056578486272"
"twitter","positive","126876125107462144"
"twitter","positive","126874748469788672"
"twitter","positive","126873707066048513"
"twitter","positive","126873518385274882"
"twitter","positive","126872791197814784"
"twitter","positive","126870551032643584"
"twitter","positive","126867350476697601"
"twitter","positive","126865422174785536"
"twitter","positive","126863821594832897"
"twitter","positive","126863084433326080"
"twitter","positive","126862443275235328"
"twitter","positive","126862124201947136"
"twitter","positive","126861364227608577"
"twitter","positive","126860944352612353"
"twitter","positive","126859858443112449"
"twitter","positive","126858477942476800"
"twitter","positive","126857082199744513"
